domain,cluster_id,is_singleton
allianz-peev.de,singleton_586,True
notairespirletboinet.be,singleton_587,True
pilotpen.co.th,singleton_588,True
mazdaofescondido.com,singleton_589,True
wwf.or.th,singleton_590,True
hollandandbarrett.com.mt,singleton_591,True
aonsolutions.com.tr,singleton_592,True
meyersound.de,singleton_593,True
processcommunicationmodel.sk,singleton_594,True
moore.es,singleton_595,True
glintinc.com,singleton_596,True
miniso-au.com,singleton_597,True
alten-consulting.de,singleton_598,True
anderson-negele-gmbh.ru,singleton_599,True
sothebysrealty.ae,singleton_600,True
nissantireadvantage.com,singleton_601,True
chauffeurstelefoon.nl,singleton_602,True
smittysmb.ca,singleton_603,True
habitatns.ca,singleton_604,True
linde.bo,singleton_605,True
daikinitalyshop.it,singleton_606,True
hofmann-personal.cz,singleton_607,True
zkteco.com.eg,singleton_608,True
shahshalalfood.com,singleton_609,True
wheystore.vn,singleton_610,True
shimadzu.in,singleton_611,True
nexi.hr,singleton_612,True
wurth.com.do,singleton_613,True
bowlero.mx,singleton_614,True
toyota-bornholm.dk,singleton_615,True
allianzlifechanger.com,singleton_616,True
linde-healthcare.nl,singleton_617,True
axa-assistance.pl,singleton_618,True
pingusenglish.ps,singleton_619,True
spitex-flawil-degersheim.ch,singleton_620,True
mazdaofpoughkeepsie.com,singleton_621,True
daikineastafrica.com,singleton_622,True
chicco.com.ua,singleton_623,True
overheaddoormankato.com,singleton_624,True
bbraun.ru,singleton_625,True
zkteco.co.za,singleton_626,True
einhell.ch,singleton_627,True
shimadzu.com.ph,singleton_628,True
subaru.com.tr,singleton_629,True
sixty8.ro,singleton_630,True
bosch-pt.com.au,singleton_631,True
minisocr.com,singleton_632,True
mazda.com.sg,singleton_633,True
secureparking.com.kh,singleton_634,True
powerint.cn,singleton_635,True
pkf.sk,singleton_636,True
engie.sk,singleton_637,True
duracleancarpet.com,singleton_638,True
renaultsprings.co.za,singleton_639,True
nutricia.de,singleton_640,True
canon.cl,singleton_641,True
honda.com.ng,singleton_642,True
servier.cz,singleton_643,True
mazdaofchicagoland.com,singleton_644,True
mazda-warszawa-auto2000.pl,singleton_645,True
wurth-int.com,singleton_646,True
indiancancersocietybangalore.org,singleton_647,True
axa.ma,singleton_648,True
ymcachicago.org,singleton_649,True
amnesty.hu,singleton_650,True
whirlpool.com.hk,singleton_651,True
duracleanrestoration.com,singleton_652,True
pilotpen.co.uk,singleton_653,True
albatroslogistic.ma,singleton_654,True
ebay.co.kr,singleton_655,True
daikinmalaysia.com,singleton_656,True
dennert.pl,singleton_657,True
budget.co.ao,singleton_658,True
cfmotoqueretaro.com,singleton_659,True
kesz.rs,singleton_660,True
renault-materom.ro,singleton_661,True
dairyqueenobx.com,singleton_662,True
pirtek.se,singleton_663,True
carglass.dk,singleton_664,True
brother-industrial.com,singleton_665,True
enterpriserentacar.pl,singleton_666,True
renault.com.my,singleton_667,True
bakertilly.mt,singleton_668,True
rubiomonocoatusa.com,singleton_669,True
repsol.com.mx,singleton_670,True
eurotradus.eu,singleton_671,True
printsasia.com,singleton_672,True
arkaybeverages.com,singleton_673,True
virtual-reality.school,singleton_674,True
myfamily.ca,singleton_675,True
linde-gas.no,singleton_676,True
sprachcaffe-muenchen.com,singleton_677,True
shimadzu-rika.co.jp,singleton_678,True
savethechildren.org.ph,singleton_679,True
manpowergroup.ca,singleton_680,True
daikin.com.mx,singleton_681,True
kuestarubber.com,singleton_682,True
boschtools.com,singleton_683,True
svnvanguardla.com,singleton_684,True
berlitz.com.py,singleton_685,True
chicco.com.tw,singleton_686,True
aiesec.ba,singleton_687,True
remax-buchholz.de,singleton_688,True
cuponesybeneficios.com.co,singleton_689,True
engieservices.us,singleton_690,True
thebodyshop.com.tr,singleton_691,True
kumon.com.hk,singleton_692,True
orange.co.bw,singleton_693,True
altenusa.com,singleton_694,True
gs1hu.org,singleton_695,True
toyota-indus.com,singleton_696,True
goliathgames.com,singleton_697,True
roca.it,singleton_698,True
hondaheritagecenter.com,singleton_699,True
tupperware.be,singleton_700,True
mazdacorpuschristi.com,singleton_701,True
allianz-spm.fr,singleton_702,True
renault-beaulieu.fr,singleton_703,True
dopplerumbrellas.com.au,singleton_704,True
mazdalanka.lk,singleton_705,True
thelab.id,singleton_706,True
melgarcases.com,singleton_707,True
avia-ramonville.fr,singleton_708,True
synergiejobs.at,singleton_709,True
avon.com.sa,singleton_710,True
eurochem-na.com,singleton_711,True
skssweden.se,singleton_712,True
cdlvideira.com.br,singleton_713,True
kiaofverobeach.com,singleton_714,True
cfmoto.com.br,singleton_715,True
carlsjr.co.nz,singleton_716,True
gallant-ocean.com.tw,singleton_717,True
veka.com.sg,singleton_718,True
asieris.com,singleton_719,True
takab.nu,singleton_720,True
komoder.com,singleton_721,True
kia.com.cy,singleton_722,True
kelloggs.gr,singleton_723,True
kiavacaville.com,singleton_724,True
experian.co.nz,singleton_725,True
spg-motoren.de,singleton_726,True
habitat.hu,singleton_727,True
sephora.dk,singleton_728,True
captrain.pl,singleton_729,True
novonordisk.my,singleton_730,True
kiaofstcatharines.com,singleton_731,True
bauder.nl,singleton_732,True
niproaustralia.com.au,singleton_733,True
allianz.ua,singleton_734,True
freseniuskidneycare.cn,singleton_735,True
softland.com.mx,singleton_736,True
mitsubishielectric.com.sg,singleton_737,True
lidl-voyages.fr,singleton_738,True
nelsonlabsbozeman.com,singleton_739,True
toyotaalbay.com.ph,singleton_740,True
stawag-energie.de,singleton_741,True
whirlpool.com.sg,singleton_742,True
savethechildren.nl,singleton_743,True
sitech-ohio.com,singleton_744,True
cvjm-nuembrecht.de,singleton_745,True
nikonlenswear.cn,singleton_746,True
sanlorenzo.com.pe,singleton_747,True
kiamotors.com.kh,singleton_748,True
duracleanmaine.com,singleton_749,True
stocanada.com,singleton_750,True
vectorinfotech.my,singleton_751,True
lamborghini-berlin.com,singleton_752,True
unglobalcompact.ca,singleton_753,True
specialolympics.com.au,singleton_754,True
victorsport.com.tw,singleton_755,True
daikinchemicals.com,singleton_756,True
kentmaster.nz,singleton_757,True
avisng.com,singleton_758,True
jscosccha.com,singleton_759,True
isuzu.com,singleton_760,True
gulfoilltd.com,singleton_761,True
anotherbrokeneggfranchise.com,singleton_762,True
culliganricelake.com,singleton_763,True
bauwerk-group.hr,singleton_764,True
mazdaofportcharlotte.com,singleton_765,True
bakertilly.ba,singleton_766,True
sourceadvisors.co.uk,singleton_767,True
spitex-buchs.ch,singleton_768,True
kiaofoldsaybrook.com,singleton_769,True
acetoolonline.com,singleton_770,True
adra.pl,singleton_771,True
hometowninsurance.us,singleton_772,True
educab.com.au,singleton_773,True
faesfarma.com.co,singleton_774,True
aad-insurance.com,singleton_775,True
toyota.bo,singleton_776,True
enterprise.si,singleton_777,True
sonepar.pt,singleton_778,True
263.net.cn,singleton_779,True
crocs.cl,singleton_780,True
mediqdirekt.de,singleton_781,True
budget.rs,singleton_782,True
lunarclient.com,singleton_783,True
allianzportugal.pt,singleton_784,True
rsm.lu,singleton_785,True
budgetinternational.com,singleton_786,True
seqens.fi,singleton_787,True
kumon.cl,singleton_788,True
lindegas.hu,singleton_789,True
nexi.gr,singleton_790,True
rotaryclubmedellin.org,singleton_791,True
toolstationjobs.be,singleton_792,True
fosterfarmsfoodservice.com,singleton_793,True
fronticsamerica.com,singleton_794,True
toyotasouthern.com,singleton_795,True
kumon.com.co,singleton_796,True
saint-gobain-glass.co.uk,singleton_797,True
synergie.es,singleton_798,True
pkfcabrera.com,singleton_799,True
cazenovecapital.com,singleton_800,True
premiumproperties.com,singleton_801,True
honda.com.hk,singleton_802,True
orange.cd,singleton_803,True
chicco.com.ph,singleton_804,True
aiesec.cl,singleton_805,True
cubcadet.fr,singleton_806,True
tapflo.kz,singleton_807,True
xwiftracingevents.be,singleton_808,True
grantthornton.sk,singleton_809,True
moore-czech.cz,singleton_810,True
nutricia.pt,singleton_811,True
starbucks.com.sg,singleton_812,True
petercem-sensors.com,singleton_813,True
kelloggs.no,singleton_814,True
saint-gobain.com.co,singleton_815,True
honda-autoland.com,singleton_816,True
affresco-decor.com,singleton_817,True
promstahl.de,singleton_818,True
internationalsos.co.jp,singleton_819,True
mtn.ci,singleton_820,True
berlitzmanchester.com,singleton_821,True
risogallo.it,singleton_822,True
subway.com.tw,singleton_823,True
kamic.fi,singleton_824,True
msd.es,singleton_825,True
stanleyelectricus.com,singleton_826,True
future-x.at,singleton_827,True
worldoptionsgh.com.au,singleton_828,True
tracybookshop.com,singleton_829,True
santander.com.uy,singleton_830,True
ecaas.com,singleton_831,True
goliathgames.de,singleton_832,True
cvjm-augsburg.de,singleton_833,True
synergie.pt,singleton_834,True
crocs.co.nz,singleton_835,True
oaklandwoodfloors.net,singleton_836,True
cdlcampina.org.br,singleton_837,True
wuerth.co.th,singleton_838,True
remaxcrystal.com,singleton_839,True
kiaofwestchester.com,singleton_840,True
decathlon.com.br,singleton_841,True
edenred.com.ar,singleton_842,True
mazdaofmidland.com,singleton_843,True
davesmithfordonline.net,singleton_844,True
reallifeconcepts.co.za,singleton_845,True
manpowergroup.pt,singleton_846,True
hansa-flex.com.pl,singleton_847,True
hendersonkyedc.com,singleton_848,True
tryg.com,singleton_849,True
unglobalcompactghana.com,singleton_850,True
linde-amt.com,singleton_851,True
mcdonalds.com.jo,singleton_852,True
allbranded.de,singleton_853,True
venturelightingme.com,singleton_854,True
adra.fr,singleton_855,True
tupperware.fr,singleton_856,True
kewpie.com.sg,singleton_857,True
paybase.netlify.app,singleton_858,True
intersport.dk,singleton_859,True
altenromania.ro,singleton_860,True
pirtek.eu,singleton_861,True
euromaster.cz,singleton_862,True
tupperwarefiesta.com,singleton_863,True
pearsonschoolsandfecolleges.co.uk,singleton_864,True
cvjm-dettingen.de,singleton_865,True
mercyships.org.au,singleton_866,True
metagenics.co.jp,singleton_867,True
gs1mt.org,singleton_868,True
furuno.fr,singleton_869,True
kalorimeta-singen.de,singleton_870,True
innolytics.net,singleton_871,True
aiesec.my,singleton_872,True
saint-gobain.ar,singleton_873,True
flesan.com.pe,singleton_874,True
engie-ecserwis.pl,singleton_875,True
rexel.se,singleton_876,True
daikin-korea.co.kr,singleton_877,True
mondialparebrise.re,singleton_878,True
worldvision.org.uk,singleton_879,True
isover.de,singleton_880,True
icafalinmobiliaria.cl,singleton_881,True
sonepar.com.sg,singleton_882,True
miniso.com.ec,singleton_883,True
sephora.gr,singleton_884,True
enterprise.com.ar,singleton_885,True
dci.co.th,singleton_886,True
adra.org.rs,singleton_887,True
goliathgames.es,singleton_888,True
genya.it,singleton_889,True
fmc-symposium.cz,singleton_890,True
nissanofgardencity.com,singleton_891,True
honda-nig.com,singleton_892,True
engie-energia.pe,singleton_893,True
mazda.com.kh,singleton_894,True
edenred.hu,singleton_895,True
avis-taiwan.com,singleton_896,True
metlife.com.uy,singleton_897,True
giacomini.cz,singleton_898,True
orange.ci,singleton_899,True
tescomobile.sk,singleton_900,True
venaenergy.co.jp,singleton_901,True
wwfcz.org,singleton_902,True
salvationarmyeet.org,singleton_903,True
lcvesta.nl,singleton_904,True
bestdrive.pl,singleton_905,True
amnesty.ie,singleton_906,True
thebodyshop.com.br,singleton_907,True
richs.co.uk,singleton_908,True
mercanta.de,singleton_909,True
hyundai.sn,singleton_910,True
rsmcanada.com,singleton_911,True
wurth.co.ke,singleton_912,True
howdenoze.pl,singleton_913,True
gulf-japan.com,singleton_914,True
algeco.com,singleton_915,True
getscsadmin.com,singleton_916,True
renaultecatepec.com.mx,singleton_917,True
affinitynonprofits.com,singleton_918,True
mantruckmerchandise.co.uk,singleton_919,True
einhell.com.gr,singleton_920,True
jollibee.com.bn,singleton_921,True
moog.es,singleton_922,True
roca.com.ar,singleton_923,True
pilotpen.com.au,singleton_924,True
duraclean.us,singleton_925,True
eresrelocation.es,singleton_926,True
avia-unimot.com.ua,singleton_927,True
salvationarmy.org.uk,singleton_928,True
tbwaalif.com,singleton_929,True
gulfsverige.com,singleton_930,True
luxaflexproject-scandinavia.com,singleton_931,True
renaultpachuca.com.mx,singleton_932,True
vispiron.systems,singleton_933,True
linde-gas.lt,singleton_934,True
heliosstrategia.pl,singleton_935,True
greatplacetowork.com.ar,singleton_936,True
renaultbank.es,singleton_937,True
job-impulse.co.jp,singleton_938,True
terradat.co.uk,singleton_939,True
inductothermgroup.jp,singleton_940,True
grupointexa.co,singleton_941,True
hertzhn.com,singleton_942,True
cyclecarriage.com,singleton_943,True
weidner.ca,singleton_944,True
benefitsystems.hr,singleton_945,True
aiesec.org.es,singleton_946,True
vbh.lv,singleton_947,True
culligandesmoines.com,singleton_948,True
mercyships.nl,singleton_949,True
genan.com,singleton_950,True
habitatstl.org,singleton_951,True
domcortraffic.ca,singleton_952,True
implantcenter-dentistry.co.uk,singleton_953,True
pearsonactivelearn.com,singleton_954,True
overheaddoorriverton.com,singleton_955,True
adeccojapanese.asia,singleton_956,True
patheon.com,singleton_957,True
salvationarmyconcordca.org,singleton_958,True
aleris-pp.dk,singleton_959,True
johcm-ukconference.com,singleton_960,True
desjoyaux.com.cn,singleton_961,True
louisdepoorterestore.com,singleton_962,True
dolcevita.ca,singleton_963,True
pkfkerikeri.co.nz,singleton_964,True
intersport-gros.de,singleton_965,True
infiniti.com.tw,singleton_966,True
renault-guilers.fr,singleton_967,True
carglass.ee,singleton_968,True
deprag.cz,singleton_969,True
fitness4homesuperstore.com,singleton_970,True
cinnabonrussia.com,singleton_971,True
cleijsenautoschadegoirle.nl,singleton_972,True
protectourwinters.de,singleton_973,True
polarysgroup.eu,singleton_974,True
bakertillysek.se,singleton_975,True
extremeadventureraces.com,singleton_976,True
plameco-rheinsieg.de,singleton_977,True
mazda.com.tw,singleton_978,True
edenred.fi,singleton_979,True
toyotabeerens.be,singleton_980,True
camesoluciones.com,singleton_981,True
canon.com.br,singleton_982,True
bonprix.jobs,singleton_983,True
miniso-home.ro,singleton_984,True
analytik-jena.fr,singleton_985,True
norauto.com,singleton_986,True
subaru.mt,singleton_987,True
servier.nl,singleton_988,True
hydroscand.co.ua,singleton_989,True
servier.ru,singleton_990,True
pepsico.com.pk,singleton_991,True
einhell.de,singleton_992,True
shelterstation.com.au,singleton_993,True
mazda-bcrmotors.ru,singleton_994,True
ardexbuildingproducts.ie,singleton_995,True
teknoware.ae,singleton_996,True
demeterschmid.de,singleton_997,True
sephora.pt,singleton_998,True
renaultzaragoza.com,singleton_999,True
isuzu.net.my,singleton_1000,True
habitatvietnam.org,singleton_1001,True
budgetoman.com,singleton_1002,True
mtn.com.af,singleton_1003,True
moorestoke.co.uk,singleton_1004,True
svncredit.ro,singleton_1005,True
rexel.it,singleton_1006,True
ymcaokc.org,singleton_1007,True
gloriasportsarena.com.tr,singleton_1008,True
papajohns.ma,singleton_1009,True
abc-autoglas.de,singleton_1010,True
path-solutions.com,singleton_1011,True
wwf.org.nz,singleton_1012,True
tupperware.com.vn,singleton_1013,True
pixibeauty.co.uk,singleton_1014,True
mazda.co.za,singleton_1015,True
pearson.com.hk,singleton_1016,True
sofrecogroup.com,singleton_1017,True
algeco.at,singleton_1018,True
athora.nl,singleton_1019,True
bakertilly.com.ve,singleton_1020,True
zkteco.com.pk,singleton_1021,True
subwayburbank.com,singleton_1022,True
digilite.com.au,singleton_1023,True
bauermedia.no,singleton_1024,True
hyrox.es,singleton_1025,True
dilmahtea.co.uk,singleton_1026,True
rotary6450.org,singleton_1027,True
soventix.cl,singleton_1028,True
kantar.com.tw,singleton_1029,True
wingarc.com.au,singleton_1030,True
leekeswindows.co.uk,singleton_1031,True
aquatherm-belux.be,singleton_1032,True
metlife.com.ar,singleton_1033,True
wwf.ro,singleton_1034,True
dmcihomes.jp,singleton_1035,True
kiamotors.com.co,singleton_1036,True
cdljatai.com.br,singleton_1037,True
isic.bg,singleton_1038,True
wwf.at,singleton_1039,True
cfmotobenelux.eu,singleton_1040,True
manpower.co.za,singleton_1041,True
bauder.ag,singleton_1042,True
vitalsauna.eu,singleton_1043,True
glamsmile.be,singleton_1044,True
toyota.com.mt,singleton_1045,True
esseskincare.dk,singleton_1046,True
starkey.co.kr,singleton_1047,True
tenneco.co.jp,singleton_1048,True
eftech-international.com,singleton_1049,True
anadolumedicalcenter.al,singleton_1050,True
wuerth-gruppe.ch,singleton_1051,True
greatplacetowork.co.il,singleton_1052,True
toyotasanpablo.com.ph,singleton_1053,True
edenred.pl,singleton_1054,True
aamcogreensburgpa.com,singleton_1055,True
yves-rocher.ch,singleton_1056,True
spp.cz,singleton_1057,True
keytitlegroupsa.com,singleton_1058,True
cfmoto-larissa.gr,singleton_1059,True
habitativ.org,singleton_1060,True
pkfcemac.com,singleton_1061,True
cdlniteroi.com.br,singleton_1062,True
selgen.eu,singleton_1063,True
wurth.kz,singleton_1064,True
einhell.com.tr,singleton_1065,True
tapflo.hu,singleton_1066,True
einhell.co.uk,singleton_1067,True
landish.ca,singleton_1068,True
orbico.com.mk,singleton_1069,True
lghealthjobs.org,singleton_1070,True
remax.fi,singleton_1071,True
toyota.com.co,singleton_1072,True
tapflo.at,singleton_1073,True
einhell.pl,singleton_1074,True
roca.com.tr,singleton_1075,True
overheaddooraz.com,singleton_1076,True
rjelinek.cl,singleton_1077,True
nexigroup.com,singleton_1078,True
shimadzu.com.br,singleton_1079,True
gracehomes.us,singleton_1080,True
allianz-reiseschutz.de,singleton_1081,True
iba-protontherapy.com,singleton_1082,True
subway.co.id,singleton_1083,True
solatube.co.uk,singleton_1084,True
rinnai.com.tw,singleton_1085,True
stockco.co.nz,singleton_1086,True
vantagepoint.co.id,singleton_1087,True
fimacf.africa,singleton_1088,True
linexranchocordova.com,singleton_1089,True
forpsi.pl,singleton_1090,True
starbucks.com.gr,singleton_1091,True
intersport.it,singleton_1092,True
mercyships.be,singleton_1093,True
hollandandbarrett.ae,singleton_1094,True
mazdaofnewrochelle.com,singleton_1095,True
kia-mouscron.be,singleton_1096,True
kia.com.ni,singleton_1097,True
job-impulse.pt,singleton_1098,True
allianzlifebali.com,singleton_1099,True
pacificinfotech.co.uk,singleton_1100,True
rsmrecruitment.com,singleton_1101,True
thelocal.ch,singleton_1102,True
toyotahonduras.com,singleton_1103,True
ilmercatoambacht.nl,singleton_1104,True
rotarygranada.es,singleton_1105,True
mediqdirekt.hu,singleton_1106,True
aontravpro.com,singleton_1107,True
bauder.be,singleton_1108,True
seats2meetstationdenbosch.nl,singleton_1109,True
pamarco.co.uk,singleton_1110,True
cleansui-usa.com,singleton_1111,True
securitas24.de,singleton_1112,True
subaruqatar.com,singleton_1113,True
budgetqatar.com,singleton_1114,True
cdltresrios.com.br,singleton_1115,True
garminstore.com.br,singleton_1116,True
rocatiles.com,singleton_1117,True
hyundaitgv.ro,singleton_1118,True
chicco.com.tr,singleton_1119,True
newson-gale.co.uk,singleton_1120,True
tasuki-holdings.co.jp,singleton_1121,True
laborelec.com,singleton_1122,True
pepsico.com.co,singleton_1123,True
planncosteels.com,singleton_1124,True
pepsico.fr,singleton_1125,True
hennessyfunds.com,singleton_1126,True
hondatygerberg.co.za,singleton_1127,True
budget.com.do,singleton_1128,True
miniso.ge,singleton_1129,True
teztour.lt,singleton_1130,True
freeportwestselfstorage.com,singleton_1131,True
nepaltrust.gov.np,singleton_1132,True
designpluz.com,singleton_1133,True
telehouse.co.th,singleton_1134,True
vwswestgarth.com,singleton_1135,True
mitsubishielectricmalaysia.com,singleton_1136,True
acuraofpeabody.com,singleton_1137,True
unitecnica-us.com,singleton_1138,True
eis.com.tr,singleton_1139,True
cinnabon.mx,singleton_1140,True
luminishealthcareers.org,singleton_1141,True
ctdi.in,singleton_1142,True
axa.com.br,singleton_1143,True
alchemia-nova.net,singleton_1144,True
algeco.be,singleton_1145,True
ymcasf.org,singleton_1146,True
ealang.com.cn,singleton_1147,True
immanuelalbertinen.de,singleton_1148,True
whirlpoolservice.co.uk,singleton_1149,True
siiora.org,singleton_1150,True
komoder.co.uk,singleton_1151,True
mazda.ph,singleton_1152,True
orange.com.lr,singleton_1153,True
rotary-club-strasbourg.org,singleton_1154,True
starkeypro.de,singleton_1155,True
coffeesmith.com.sg,singleton_1156,True
lindt.de,singleton_1157,True
pkf-fwa.com,singleton_1158,True
aviabienert.de,singleton_1159,True
gs1sk.org,singleton_1160,True
mazdanorkar.com,singleton_1161,True
acuraofgainesville.com,singleton_1162,True
atalian.nl,singleton_1163,True
orange.sk,singleton_1164,True
altengt.com,singleton_1165,True
k-startupcenter.org,singleton_1166,True
plastoplan.si,singleton_1167,True
amtrakvacations.com.au,singleton_1168,True
lindt.ch,singleton_1169,True
inductotherm.com.tr,singleton_1170,True
sitechdo.com.mx,singleton_1171,True
solatubescotland.co.uk,singleton_1172,True
cfmotoindia.com,singleton_1173,True
roca.ro,singleton_1174,True
kind-der-stadt.at,singleton_1175,True
budget.bg,singleton_1176,True
bonprix.co.uk,singleton_1177,True
minisouruguay.com.uy,singleton_1178,True
scholpp.it,singleton_1179,True
cdlvitoria.com.br,singleton_1180,True
hsbcsaudi.com,singleton_1181,True
nidek.com,singleton_1182,True
bbraun.bg,singleton_1183,True
alosindustrials.com,singleton_1184,True
dicetek.us,singleton_1185,True
manpowergroup.se,singleton_1186,True
platingsystems.info,singleton_1187,True
shimadzu-techno.co.jp,singleton_1188,True
aireonepeel.ca,singleton_1189,True
solatubegalicia.com,singleton_1190,True
hyundaiofchatham.ca,singleton_1191,True
leroymerlin.co.za,singleton_1192,True
tupperware.it,singleton_1193,True
toyota-niederberger.at,singleton_1194,True
nerdsonsite.co.za,singleton_1195,True
chubblifefund.com.vn,singleton_1196,True
hannainst.hr,singleton_1197,True
crocs.com.ec,singleton_1198,True
keika-c.ed.jp,singleton_1199,True
synlab.com.cy,singleton_1200,True
repsolresourcesuk.com,singleton_1201,True
moog.fr,singleton_1202,True
xtransfer.cn,singleton_1203,True
spitexlueg.ch,singleton_1204,True
deswam.in,singleton_1205,True
msd-animal-health.dk,singleton_1206,True
trakm8.cz,singleton_1207,True
warmupdeutschland.de,singleton_1208,True
zkteco.me,singleton_1209,True
isuzu.co.mz,singleton_1210,True
secureparkingusa.com,singleton_1211,True
toysrus.com.sa,singleton_1212,True
toyotabatangas.com.ph,singleton_1213,True
msig-asia.com,singleton_1214,True
nissanmanufacturing.com,singleton_1215,True
freseniuskidneycare.com,singleton_1216,True
thelocal.it,singleton_1217,True
monitus.com,singleton_1218,True
whirlpool-bangladesh.com,singleton_1219,True
gulf.com.mk,singleton_1220,True
pkf-l.com,singleton_1221,True
subarutijuana.mx,singleton_1222,True
buffalotours.es,singleton_1223,True
edenredrewards.co.in,singleton_1224,True
andre-media.it,singleton_1225,True
habitatbroward.org,singleton_1226,True
bauder.rs,singleton_1227,True
pakuacanada.com,singleton_1228,True
kiaofmurfreesboro.com,singleton_1229,True
cinnabon.com.tr,singleton_1230,True
engieresources.com,singleton_1231,True
myplumberca.com,singleton_1232,True
amnesty.org.ph,singleton_1233,True
husse.hu,singleton_1234,True
canonburgos.com,singleton_1235,True
tectake.it,singleton_1236,True
einhell.cz,singleton_1237,True
tensar.com.cn,singleton_1238,True
thebodyshop.bg,singleton_1239,True
fortprousa.com,singleton_1240,True
astreitalia.it,singleton_1241,True
franzcollection.com,singleton_1242,True
bigfootdigital.co.uk,singleton_1243,True
thisissowgood.com,singleton_1244,True
kiacoldlake.com,singleton_1245,True
algeco.si,singleton_1246,True
kiaofgrandblanc.com,singleton_1247,True
skybusiness.co.nz,singleton_1248,True
toyota.co.tz,singleton_1249,True
kia.am,singleton_1250,True
blackroll.com.pl,singleton_1251,True
gs1ec.org,singleton_1252,True
allianz.mg,singleton_1253,True
modern-heads.com,singleton_1254,True
tts-group.at,singleton_1255,True
carlsjr.com.mx,singleton_1256,True
azetsconsulting.no,singleton_1257,True
carglass.re,singleton_1258,True
spitex-kriens.ch,singleton_1259,True
apolloclinicguwahati.co.in,singleton_1260,True
aireserv.ca,singleton_1261,True
bakertilly.ec,singleton_1262,True
bosch-pt.co.in,singleton_1263,True
axa-assistance.cz,singleton_1264,True
spie-ics.com,singleton_1265,True
einhell.bg,singleton_1266,True
rotarypublicschool.org,singleton_1267,True
neposystem.me,singleton_1268,True
algeco.pt,singleton_1269,True
biolchim.com.br,singleton_1270,True
svnahia.com,singleton_1271,True
toysrus.de,singleton_1272,True
furuno.co.uk,singleton_1273,True
sephora.ro,singleton_1274,True
pussyspace.net,singleton_1275,True
salvationarmy.org.my,singleton_1276,True
rotaryclubdelima.org,singleton_1277,True
ubicast.tv,singleton_1278,True
solidea.co.za,singleton_1279,True
tbwazim.co.zw,singleton_1280,True
aon.hu,singleton_1281,True
tchibo.cz,singleton_1282,True
ebay.com.tw,singleton_1283,True
vedanta-zincinternational.com,singleton_1284,True
meggle-foodingredients.de,singleton_1285,True
scoutaerialafrica.com,singleton_1286,True
gs1.ro,singleton_1287,True
aspenpharma.es,singleton_1288,True
tbwa.com.hk,singleton_1289,True
batistareisfloresonline.com.br,singleton_1290,True
customneon.com.au,singleton_1291,True
enterpriserentacar.bg,singleton_1292,True
habitatindiana.org,singleton_1293,True
faacentrancesolutions.be,singleton_1294,True
algeco.ro,singleton_1295,True
idealindustries.cn,singleton_1296,True
internationalsos.no,singleton_1297,True
rsmuk.com,singleton_1298,True
skodanews.de,singleton_1299,True
mycabin.ie,singleton_1300,True
kia.com.uy,singleton_1301,True
wurthcanarias.es,singleton_1302,True
keasyfit.it,singleton_1303,True
budatec.de,singleton_1304,True
fluidmasteruk.com,singleton_1305,True
durableonline.com.sg,singleton_1306,True
bestdrive.fi,singleton_1307,True
kiaoflumberton.com,singleton_1308,True
mffshopen.se,singleton_1309,True
inbeat.co,singleton_1310,True
modshair-stuttgart.de,singleton_1311,True
clarksonhyde.it,singleton_1312,True
unicharm.co.in,singleton_1313,True
pepsico.rs,singleton_1314,True
avis.nc,singleton_1315,True
inductotherm.com.cn,singleton_1316,True
worldvisionamericalatina.org,singleton_1317,True
adfc-radtourismus.de,singleton_1318,True
eca-serel.de,singleton_1319,True
subaru.es,singleton_1320,True
travelocarbooking.com,singleton_1321,True
affidea.pl,singleton_1322,True
sephora.it,singleton_1323,True
toyotapasongtamo.com,singleton_1324,True
decathlonkz.com,singleton_1325,True
subwayfrance.fr,singleton_1326,True
daikinchemicals.co.th,singleton_1327,True
bestdrive.se,singleton_1328,True
einhell.dk,singleton_1329,True
bakertilly.com.jm,singleton_1330,True
tupperware.pl,singleton_1331,True
amway.co.jp,singleton_1332,True
lindt.jp,singleton_1333,True
nikonmetro1stg.wpengine.com,singleton_1334,True
attijariwafabank.com.eg,singleton_1335,True
kiacowansville.com,singleton_1336,True
rubiomonocoat.com.pl,singleton_1337,True
subway.com.my,singleton_1338,True
cbrain.com,singleton_1339,True
honda.com.bd,singleton_1340,True
plameco-baer.de,singleton_1341,True
sackit.no,singleton_1342,True
thelocal.es,singleton_1343,True
isover.ie,singleton_1344,True
wurth.pe,singleton_1345,True
ringcontainers.co.uk,singleton_1346,True
bluecardagency.ru,singleton_1347,True
sephora.es,singleton_1348,True
ercagroup.com.tr,singleton_1349,True
sitech-ws.com,singleton_1350,True
kia-bandung.com,singleton_1351,True
sitech.ch,singleton_1352,True
accelltherapy.com.au,singleton_1353,True
kiwiqa.com.au,singleton_1354,True
furuno.gr,singleton_1355,True
cvjm-gomaringen.de,singleton_1356,True
subway.ru,singleton_1357,True
bbraun.mx,singleton_1358,True
cpi-print.com,singleton_1359,True
pepsico.es,singleton_1360,True
einhell.nl,singleton_1361,True
zkteco.in,singleton_1362,True
worldvision.com.au,singleton_1363,True
eru.com.ua,singleton_1364,True
kiaofbillings.com,singleton_1365,True
adeccogroupfoundationus.org,singleton_1366,True
edf-re.com.au,singleton_1367,True
apexdynamicsgermany.de,singleton_1368,True
